OrderNum	EmpID 	Employee Name	Employee Job Title	Sales Region	OrderDate	OrderType	CustomerType	Customer ID	CustName	CustState	ProdCategory	ProdNumber	ProdName	Quantity	 Price 	Discount	 Order Total 
1109081	900012746	Becky Allen	Senior Sales Representative	N Central East	7/22/2022	Retail	Individual	2836	Winnie Mizzen	Ohio	Mineral water	MW102	Mineral Water - Natural - 20oz - case	5	$12.99 	0%	$64.95 
1109082	900014055	Daniel Phillips	Sales Associate II	Central East	7/22/2022	Wholesale	Business	1246	Hoppe Inc	District of Columbia	Mineral water	MW162	Mineral Water - Strawberry -  20oz - case	139	$14.99 	2%	"$2,083.59 "
1109083	900019856	Henry Rodriguez	Sales Associate I	Southwest	7/22/2022	Retail	Individual	2162	Jimmie Gell	California	Supplements	SP603	Calcium 400 IU - 200 tablets	2	$16.99 	0%	$33.98 
1109084	900015003	Cynthia Cash	Sales Associate III	Southeast	7/22/2022	Retail	Individual	3363	Shelley Shee	Florida	Supplements	SP304	Flaxseed Oil 1000mg - 90 capsules	2	$12.49 	0%	$24.98 
1109085	900019856	Henry Rodriguez	Sales Associate I	Southwest	7/22/2022	Retail	Individual	3005	Ernestus Sandbrook	California	Supplements	SP123	Magnesium 250 mg - 100 tablets	1	$22.35 	0%	$22.35 
1109086	900019856	Henry Rodriguez	Sales Associate I	Southwest	7/22/2022	Retail	Individual	2300	Ellyn Staff	Hawaii	Supplements	SP123	Magnesium 250 mg - 100 tablets	2	$22.35 	0%	$44.70 
1109087	900012320	Mary Hamilton	Sales Associate	S Central West	7/22/2022	Retail	Individual	2024	Sherill Heis	Colorado	Supplements	SP120	Multivitamin - 180 capsules	1	$27.50 	0%	$27.50 
1109088	900019273	Michelle Howard	Sales Representative	Central East	7/22/2022	Retail	Individual	1295	Terrence Lewisham	District of Columbia	Supplements	SP604	"Vitamin A 10,000 IU - 75 capsules"	1	$6.85 	0%	$6.85 
1109089	900012283	Nicole Hansen	Sales Associate	N Central East	7/22/2022	Retail	Individual	4038	Rosalind Killik	Iowa	Supplements	SP204	Vitamin D3 1000 IU - 100 capsules	2	$6.99 	0%	$13.98 
1109090	900018684	Vincent Wright	Sales Associate IV	N Central East	7/23/2022	Retail	Individual	2059	Halie Jeannesson	Indiana	Fitness	FT422	Battle rope - 1.5 inch	2	$90.55 	0%	$181.10 
1109091	900015499	Lauren Skip	Senior Sales Associate	N Central East	12/29/2021	Wholesale	Business	3600	Christiansen Inc	Kansas	Mineral water	MW102	Mineral Water - Natural - 20oz - case	276	$12.99 	15%	"$3,585.09 "
1109092	900017067	Christy Beedom	Senior Sales Representative	Southwest	7/23/2022	Retail	Individual	3937	Marlin Haskins	Nevada	Fitness	FT609	Yoga ball - 55cm	1	$20.79 	0%	$20.79 
1109093	900013649	John Ashwin	Senior Sales Representative	Central East	7/23/2022	Wholesale	Business	2421	Kuhic Group	Virginia	Mineral water	MW282	Mineral Water - Mango - 32oz - case	92	$20.99 	1%	"$1,931.07 "
1109094	900019273	Michelle Howard	Sales Representative	Central East	7/23/2022	Retail	Individual	3257	Magdalena Nurdin	Virginia	Mineral water	MW202	Mineral Water - Natural -  32oz - case	1	$16.99 	0%	$16.99 
1109095	900010859	Nick Chen	Sales Representative	S Central East	7/23/2022	Retail	Individual	3939	Rowena McCandless	Texas	Mineral water	MW232	Mineral Water - Orange - 32oz - case	5	$20.99 	0%	$104.95 
1109096	900012283	Nicole Hansen	Sales Associate	N Central East	12/29/2021	Retail	Individual	3592	Carlin Adriaan	Minnesota	Supplements	SP303	Multivitamin - 120 capsules	1	$21.60 	0%	$21.60 
1109097	900014621	Shantel Francis	Sales Associate II	Northeast	7/23/2022	Retail	Individual	1698	Isadore Lethby	New York	Supplements	SP123	Magnesium 250 mg - 100 tablets	2	$22.35 	0%	$44.70 
1109098	900010859	Nick Chen	Sales Representative	S Central East	12/29/2021	Retail	Individual	3260	Rikki Bevir	Texas	Fitness	FT280	Slam ball - 5 lb	1	$43.95 	0%	$43.95 
1109099	900019019	Tiffany Cooper	Senior Sales Associate	S Central East	7/24/2022	Wholesale	Business	3515	Labadie Inc	Texas	Mineral water	MW272	Mineral Water - Cranberry - 32oz - case	153	$20.99 	13%	"$3,211.34 "
1109100	900018712	Dru Clingman	Sales Associate II	S Central East	7/24/2022	Retail	Individual	1194	Bathsheba Toothill	Texas	Mineral water	MW202	Mineral Water - Natural -  32oz - case	1	$16.99 	0%	$16.99 
1109101	900011079	Marla Phifer	Sales Representative	Southwest	12/29/2021	Retail	Individual	1152	Klara Cotton	California	Supplements	SP201	Calcium 400 IU - 140 tablets	1	$12.99 	0%	$12.99 
1109102	900013621	Hannah Rosenstock	Sales Associate	Southwest	7/24/2022	Retail	Individual	3537	Duffy Durban	California	Mineral water	MW202	Mineral Water - Natural -  32oz - case	2	$16.99 	0%	$33.98 
1109103	900016625	Marshal Alexander	Sales Representative	Southeast	12/29/2021	Retail	Individual	2582	Wynne Dalliwater	Florida	Mineral water	MW202	Mineral Water - Natural -  32oz - case	5	$16.99 	0%	$84.95 
1109104	900016320	Paul Turner	Sales Associate II	S Central East	7/24/2022	Retail	Individual	1502	Robinett Cossum	Missouri	Mineral water	MW152	Mineral Water - Raspberry -  20oz - case	3	$14.99 	0%	$44.97 
1109105	900010428	Cory Hall	Sales Representative	N Central East	12/29/2021	Retail	Individual	2204	Ricoriki Hargreaves	Ohio	Mineral water	MW252	Mineral Water - Raspberry - 32oz - case	1	$20.99 	0%	$20.99 
1109106	900013610	Sue Nguyen	Sales Associate I	Northwest	7/25/2022	Retail	Individual	2859	Giovanni Kirkhouse	Alaska	Mineral water	MW202	Mineral Water - Natural -  32oz - case	5	$16.99 	0%	$84.95 
1109107	900016415	Marsha Green	Sales Representative	Northwest	7/25/2022	Retail	Individual	2692	Susie Raffels	Oregon	Supplements	SP603	Calcium 400 IU - 200 tablets	1	$16.99 	0%	$16.99 
1109108	900015961	Wynona Smith	Sales Associate III	Northeast	12/29/2021	Retail	Individual	2573	Marjie Bodesson	New York	Mineral water	MW262	Mineral Water - Strawberry - 32oz - case	2	$20.99 	0%	$41.98 
1109109	900010898	Dana Hart	Sales Associate II	Southwest	12/30/2021	Retail	Individual	3698	Gerladina Bosden	California	Supplements	SP601	Multivitamin - 90 capsules	1	$18.44 	0%	$18.44 
1109110	900016320	Paul Turner	Sales Associate II	S Central East	7/25/2022	Retail	Individual	3309	Marshall Vezey	Arkansas	Supplements	SP304	Flaxseed Oil 1000mg - 90 capsules	2	$12.49 	0%	$24.98 
1109111	900014055	Daniel Phillips	Sales Associate II	Central East	12/30/2021	Retail	Individual	1292	Tove Gianilli	Tennessee	Supplements	SP126	Vitamin C-1000 mg - 140 tablets	1	$14.60 	0%	$14.60 
1109112	900014621	Shantel Francis	Sales Associate II	Northeast	7/25/2022	Retail	Individual	3717	Bradley Simper	New York	Supplements	SP602	Iron 65 mg - 150 capsules	2	$6.95 	0%	$13.90 
1109113	900012203	Christen Barrett	Sales Associate I	S Central East	7/25/2022	Retail	Individual	1818	Georgianna Chansonnau	Texas	Supplements	SP305	Magnesium 250 mg - 160 tablets	1	$32.65 	0%	$32.65 
1109114	900012746	Becky Allen	Senior Sales Representative	N Central East	12/30/2021	Retail	Individual	2283	Marco Buckmaster	Michigan	Mineral water	MW142	Mineral Water - Peach -  20oz - case	4	$14.99 	0%	$59.96 
1109115	900018483	Kendra Morales	Senior Sales Associate	S Central East	7/25/2022	Retail	Individual	1133	Dunn Tawton	New Mexico	Supplements	SP120	Multivitamin - 180 capsules	2	$27.50 	0%	$55.00 
1109116	900010428	Cory Hall	Sales Representative	N Central East	7/26/2022	Retail	Individual	2693	Chancey Dives	Illinois	Fitness	FT300	Kettlebell - 10 lb	1	$39.99 	0%	$39.99 
1109117	900013649	John Ashwin	Senior Sales Representative	Central East	12/30/2021	Retail	Individual	3605	Fawnia Follacaro	Kentucky	Supplements	SP303	Multivitamin - 120 capsules	1	$21.60 	0%	$21.60 
1109118	900011701	Susan Dixon	Sales Representative	Southeast	7/26/2022	Retail	Individual	2616	Kirby Brownlea	South Carolina	Fitness	FT439	Resistance bands - 40 lb	1	$13.99 	0%	$13.99 
1109119	900013621	Hannah Rosenstock	Sales Associate	Southwest	7/26/2022	Retail	Individual	2023	Pearl Rollason	California	Fitness	FT962	Yoga mat - 4mm	1	$24.99 	0%	$24.99 
1109120	900013649	John Ashwin	Senior Sales Representative	Central East	7/26/2022	Retail	Individual	3212	Gaultiero Sweeting	Maryland	Mineral water	MW272	Mineral Water - Cranberry - 32oz - case	2	$20.99 	0%	$41.98 
1109121	900013410	Kristen Phillips	Sales Associate III	Southeast	7/26/2022	Retail	Individual	2196	Carlynn Kobierzycki	Georgia	Mineral water	MW162	Mineral Water - Strawberry -  20oz - case	4	$14.99 	0%	$59.96 
1109122	900010428	Cory Hall	Sales Representative	N Central East	7/26/2022	Retail	Individual	1202	Britteny Turnell	Wisconsin	Supplements	SP201	Calcium 400 IU - 140 tablets	1	$12.99 	0%	$12.99 
1109123	900015105	Sharla Campbell	Sales Representative	Northeast	7/26/2022	Retail	Individual	3990	Regine Tobias	New York	Supplements	SP203	Vitamin B-complex - 160 capsules	1	$19.52 	0%	$19.52 
1109124	900019334	Mitch White	Sales Associate I	Southeast	7/27/2022	Retail	Individual	2627	Jock Spurett	Georgia	Fitness	FT357	Kettlebell - 25 lb	2	$69.99 	0%	$139.98 
1109125	900013649	John Ashwin	Senior Sales Representative	Central East	7/27/2022	Retail	Individual	2671	Archibald Spittal	Tennessee	Supplements	SP304	Flaxseed Oil 1000mg - 90 capsules	2	$12.49 	0%	$24.98 
1109126	900012995	Brenda Johnson	Senior Sales Representative	Central East	7/27/2022	Retail	Individual	1554	Normie Shaw	Virginia	Supplements	SP305	Magnesium 250 mg - 160 tablets	2	$32.65 	0%	$65.30 
1109127	900019907	Lorrie Ellison	Sales Associate I	Southwest	7/27/2022	Retail	Individual	3914	Eziechiele Grindlay	California	Supplements	SP305	Magnesium 250 mg - 160 tablets	1	$32.65 	0%	$32.65 
1109128	900010859	Nick Chen	Sales Representative	S Central East	7/28/2022	Retail	Individual	4025	Hannie Furnival	Texas	Fitness	FT181	Insulated water bottle - 24oz - Purple	1	$19.99 	0%	$19.99 
1109129	900019019	Tiffany Cooper	Senior Sales Associate	S Central East	7/28/2022	Retail	Individual	1671	Viv Frankton	Louisiana	Fitness	FT358	Slam ball - 20 lb	1	$52.95 	0%	$52.95 
1109130	900017067	Christy Beedom	Senior Sales Representative	Southwest	7/28/2022	Retail	Individual	1804	Rossie Ruddle	California	Mineral water	MW112	Mineral Water - Blueberry -  20oz - case	5	$14.99 	0%	$74.95 
1109131	900012995	Brenda Johnson	Senior Sales Representative	Central East	7/28/2022	Retail	Individual	3413	Hendrika Tidman	Tennessee	Mineral water	MW222	Mineral Water - Lemon - 32oz - case	2	$20.99 	0%	$41.98 
1109132	900012746	Becky Allen	Senior Sales Representative	N Central East	7/28/2022	Retail	Individual	2410	Brandtr Hadingham	Kansas	Mineral water	MW132	Mineral Water - Orange -  20oz - case	1	$14.99 	0%	$14.99 
1109133	900014055	Daniel Phillips	Sales Associate II	Central East	7/28/2022	Retail	Business	1960	Koch Group	Kentucky	Mineral water	MW252	Mineral Water - Raspberry - 32oz - case	108	$20.99 	0%	"$2,266.92 "
1109134	900012746	Becky Allen	Senior Sales Representative	N Central East	7/28/2022	Retail	Individual	1944	Constanta Addams	Minnesota	Mineral water	MW262	Mineral Water - Strawberry - 32oz - case	1	$20.99 	0%	$20.99 
1109135	900019856	Henry Rodriguez	Sales Associate I	Southwest	7/28/2022	Retail	Individual	2193	Fleurette Zavattieri	California	Supplements	SP602	Iron 65 mg - 150 capsules	2	$6.95 	0%	$13.90 
1109136	900011079	Marla Phifer	Sales Representative	Southwest	7/28/2022	Retail	Individual	2049	Wells Grieveson	California	Supplements	SP123	Magnesium 250 mg - 100 tablets	1	$22.35 	0%	$22.35 
1109137	900014055	Daniel Phillips	Sales Associate II	Central East	7/28/2022	Retail	Individual	1267	Ermin Matlock	District of Columbia	Supplements	SP303	Multivitamin - 120 capsules	1	$21.60 	0%	$21.60 
1109138	900016439	Alyssa Jackson	Sales Associate IV	Northeast	12/30/2021	Retail	Individual	1974	Goldina Baldacchi	New York	Mineral water	MW122	Mineral Water - Lemon -  20oz - case	2	$14.99 	0%	$29.98 
1109139	900012283	Nicole Hansen	Sales Associate	N Central East	7/28/2022	Retail	Individual	1582	Hamid Dunford	Kansas	Supplements	SP125	Vitamin B-complex - 100 capsules	2	$13.45 	0%	$26.90 
1109140	900010428	Cory Hall	Sales Representative	N Central East	7/28/2022	Retail	Individual	2575	Ferguson Rabb	Iowa	Supplements	SP203	Vitamin B-complex - 160 capsules	1	$19.52 	0%	$19.52 
1109141	900019019	Tiffany Cooper	Senior Sales Associate	S Central East	12/30/2021	Retail	Individual	2013	Rourke Bernardt	Texas	Supplements	SP305	Magnesium 250 mg - 160 tablets	1	$32.65 	0%	$32.65 
1109142	900016439	Alyssa Jackson	Sales Associate IV	Northeast	7/29/2022	Retail	Individual	2349	Derk Duddan	New Jersey	Fitness	FT825	Yoga block - 3 inch	1	$7.00 	0%	$7.00 
1109143	900010453	Sean Fetterman	Senior Sales Representative	Central East	7/29/2022	Retail	Individual	2158	Dionne Parysowna	Kentucky	Mineral water	MW122	Mineral Water - Blueberry - 32oz - case	4	$20.99 	0%	$83.96 
1109144	900014055	Daniel Phillips	Sales Associate II	Central East	7/29/2022	Retail	Individual	2259	Ludwig Colman	Virginia	Mineral water	MW172	Mineral Water - Cranberry -  20oz - case	1	$14.99 	0%	$14.99 
1109145	900016625	Marshal Alexander	Sales Representative	Southeast	7/29/2022	Retail	Individual	2757	Joey Woodier	Florida	Mineral water	MW282	Mineral Water - Mango - 32oz - case	3	$20.99 	0%	$62.97 
1109146	900019334	Mitch White	Sales Associate I	Southeast	7/29/2022	Retail	Individual	4124	Cobby Kiessel	Florida	Mineral water	MW132	Mineral Water - Orange -  20oz - case	1	$14.99 	0%	$14.99 
1109147	900010453	Sean Fetterman	Senior Sales Representative	Central East	7/29/2022	Retail	Individual	4103	Cherey Davydochkin	District of Columbia	Mineral water	MW232	Mineral Water - Orange - 32oz - case	4	$20.99 	0%	$83.96 
1109148	900011701	Susan Dixon	Sales Representative	Southeast	7/29/2022	Wholesale	Business	3595	Bode LLC	Florida	Supplements	SP304	Flaxseed Oil 1000mg - 90 capsules	64	$12.49 	2%	$799.34 
1109149	900014055	Daniel Phillips	Sales Associate II	Central East	7/30/2022	Retail	Business	2621	Johnston Inc	Virginia	Mineral water	MW222	Mineral Water - Lemon - 32oz - case	163	$20.99 	0%	"$3,421.37 "
1109150	900010859	Nick Chen	Sales Representative	S Central East	7/30/2022	Retail	Individual	3059	Sigmund Bodycote	Oklahoma	Mineral water	MW232	Mineral Water - Orange - 32oz - case	6	$20.99 	0%	$125.94 
1109151	900019273	Michelle Howard	Sales Representative	Central East	7/30/2022	Retail	Individual	3705	Lida Hasard	Virginia	Supplements	SP603	Calcium 400 IU - 200 tablets	1	$16.99 	0%	$16.99 
1109152	900016111	Edward Loveless	Sales Associate I	N Central West	7/30/2022	Retail	Individual	2185	Karlie Esel	Montana	Supplements	SP304	Flaxseed Oil 1000mg - 90 capsules	2	$12.49 	0%	$24.98 
1109153	900012746	Becky Allen	Senior Sales Representative	N Central East	7/30/2022	Retail	Individual	1128	Hashim Colerick	Wisconsin	Supplements	SP305	Magnesium 250 mg - 160 tablets	2	$32.65 	0%	$65.30 
1109154	900011701	Susan Dixon	Sales Representative	Southeast	7/30/2022	Retail	Individual	3016	Eldridge O' Molan	Florida	Supplements	SP120	Multivitamin - 180 capsules	2	$27.50 	0%	$55.00 
1109155	900016439	Alyssa Jackson	Sales Associate IV	Northeast	12/30/2021	Retail	Individual	1849	Isis Alvar	Pennsylvania	Supplements	SP120	Multivitamin - 180 capsules	1	$27.50 	0%	$27.50 
1109156	900015961	Wynona Smith	Sales Associate III	Northeast	7/31/2022	Retail	Individual	3919	Corny Sowrah	New York	Fitness	FT139	Slam ball - 25 lb	1	$55.95 	0%	$55.95 
1109157	900014621	Shantel Francis	Sales Associate II	Northeast	12/30/2021	Retail	Individual	1507	Byran Bowering	New York	Supplements	SP306	Vitamin C-1000 mg - 80 tablets	1	$9.49 	0%	$9.49 
1109158	900016439	Alyssa Jackson	Sales Associate IV	Northeast	7/31/2022	Retail	Individual	1929	Gwendolyn Boomes	New Hampshire	Mineral water	MW112	Mineral Water - Blueberry -  20oz - case	1	$14.99 	0%	$14.99 
1109159	900014055	Daniel Phillips	Sales Associate II	Central East	12/30/2021	Retail	Individual	3338	Costa Wittrington	Tennessee	Fitness	FT467	Yoga ball - 45cm	2	$17.99 	0%	$35.98 
1109160	900010428	Cory Hall	Sales Representative	N Central East	12/30/2021	Retail	Individual	1280	Gloria Spillett	Indiana	Supplements	SP305	Magnesium 250 mg - 160 tablets	1	$32.65 	0%	$32.65 
1109161	900012283	Nicole Hansen	Sales Associate	N Central East	7/31/2022	Wholesale	Business	1175	Rohan Group	Indiana	Mineral water	MW162	Mineral Water - Strawberry -  20oz - case	105	$14.99 	4%	"$1,573.91 "
1109162	900010453	Sean Fetterman	Senior Sales Representative	Central East	7/31/2022	Retail	Individual	2027	Gladys O'Donnell	Virginia	Supplements	SP203	Vitamin B-complex - 160 capsules	1	$19.52 	0%	$19.52 
1109163	900018712	Dru Clingman	Sales Associate II	S Central East	12/30/2021	Retail	Individual	1566	Charmion Le Gassick	Louisiana	Supplements	SP305	Magnesium 250 mg - 160 tablets	1	$32.65 	0%	$32.65 
1109164	900014621	Shantel Francis	Sales Associate II	Northeast	7/31/2022	Retail	Individual	2241	Starr Conochie	New Jersey	Supplements	SP306	Vitamin C-1000 mg - 80 tablets	1	$9.49 	0%	$9.49 
1109165	900013649	John Ashwin	Senior Sales Representative	Central East	12/31/2021	Retail	Individual	2303	Sheilah Proger	Kentucky	Supplements	SP125	Vitamin B-complex - 100 capsules	1	$13.45 	0%	$13.45 
1109166	900012203	Christen Barrett	Sales Associate I	S Central East	8/1/2022	Wholesale	Business	3319	Zulauf Group	Texas	Mineral water	MW242	Mineral Water - Peach -32oz - case	119	$20.99 	1%	"$2,497.80 "
1109167	900010428	Cory Hall	Sales Representative	N Central East	8/1/2022	Wholesale	Business	1907	Runte LLC	Ohio	Mineral water	MW122	Mineral Water - Lemon -  20oz - case	137	$14.99 	8%	"$2,053.55 "
1109168	900012746	Becky Allen	Senior Sales Representative	N Central East	8/1/2022	Retail	Individual	1189	Lewie Suche	Ohio	Fitness	FT337	Yoga block - 4 inch	2	$9.00 	0%	$18.00 
1109169	900010428	Cory Hall	Sales Representative	N Central East	8/1/2022	Retail	Individual	2186	Adorne Zappel	Indiana	Fitness	FT525	Yoga mat - 3mm	1	$21.99 	0%	$21.99 
1109170	900015003	Cynthia Cash	Sales Associate III	Southeast	8/1/2022	Retail	Individual	3979	Ellissa Penner	Florida	Mineral water	MW162	Mineral Water - Strawberry -  20oz - case	1	$14.99 	0%	$14.99 
1109171	900013649	John Ashwin	Senior Sales Representative	Central East	8/1/2022	Retail	Individual	2277	Loleta Pilley	Virginia	Mineral water	MW222	Mineral Water - Lemon - 32oz - case	3	$20.99 	0%	$62.97 
1109172	900018483	Kendra Morales	Senior Sales Associate	S Central East	8/1/2022	Retail	Individual	2267	Adelaide Harriagn	Texas	Mineral water	MW122	Mineral Water - Lemon -  20oz - case	5	$14.99 	0%	$74.95 
1109173	900018483	Kendra Morales	Senior Sales Associate	S Central East	8/1/2022	Retail	Individual	2835	Brett Blues	Missouri	Supplements	SP607	Vitamin B-complex - 200 capsules	2	$24.10 	0%	$48.20 
1109174	900012506	Lisa Sanchez	Sales Associate V	N Central East	8/1/2022	Retail	Individual	3174	Darcy Rosewell	Indiana	Supplements	SP305	Magnesium 250 mg - 160 tablets	2	$32.65 	0%	$65.30 
1109175	900016415	Marsha Green	Sales Representative	Northwest	8/1/2022	Retail	Individual	3909	Seana Hinge	Washington	Supplements	SP609	Vitamin D3 1000 IU - 160 capsules	1	$8.99 	0%	$8.99 
1109176	900017953	Carrie Jordan	Sales Associate I	S Central West	8/1/2022	Retail	Individual	2173	Katerina Kempstone	Colorado	Supplements	SP202	Iron 65 mg - 80 capsules	1	$4.75 	0%	$4.75 
1109177	900017953	Carrie Jordan	Sales Associate I	S Central West	8/2/2022	Retail	Individual	1534	Adams Zimmermanns	Arizona	Supplements	SP303	Multivitamin - 120 capsules	1	$21.60 	0%	$21.60 
1109178	900016111	Edward Loveless	Sales Associate I	N Central West	8/2/2022	Retail	Individual	1169	Simeon Demkowicz	Nebraska	Fitness	FT139	Slam ball - 25 lb	2	$55.95 	0%	$111.90 
1109179	900013621	Hannah Rosenstock	Sales Associate	Southwest	8/2/2022	Retail	Individual	2056	Ferrel Colpus	California	Fitness	FT825	Yoga block - 3 inch	1	$7.00 	0%	$7.00 
1109180	900019856	Henry Rodriguez	Sales Associate I	Southwest	8/2/2022	Retail	Individual	3911	Hamel Jamme	California	Mineral water	MW112	Mineral Water - Blueberry -  20oz - case	1	$14.99 	0%	$14.99 
